Connected to MySQL!
0:  4ee6bf099
1120:  4ee700631b
1121:  4ee700634
1122:  4ee700642e
1123:  4ee70064cf
1124:  4ee7006529
1125:  4ee7007889
1126:  4ee70078a0
1127:  4ee70078d4
1128:  4ee7007934
1129:  4ee7007969
1130:  4ee7007ace
1131:  4ee7007aeb
1132:  4ee7007b18
1133:  4ee7007b5c
1134:  4ee700893e
1135:  4ee700a261
1136:  4ee700a281
1137:  4ee700a2b2
1138:  4ee700a2fe
1139:  4ee700a35d
1140:  4ee700a66c
1141:  4ee700a71
1142:  4ee700a834
1143:  4ee700a996
1144:  4ee700a9c6
1145:  4ee700aa58
1146:  4ee700aac9
1147:  4ee700aaf
1148:  4ee700ab39
1149:  4ee702b47a
1150:  4ee702b544
1151:  4ee702f196
1152:  4ee702fcd9
1153:  4ee702fd18
1154:  4ee702fdb5
1155:  4ee702fe20
1156:  4ee7030d5a
1157:  4ee705794d
1158:  4ee7057966
1159:  4ee705e63e
1160:  4ee705e64f
1161:  4ee705e696
1162:  4ee705ea72
1163:  4ee705ea86
1164:  4ee705ee51
1165:  4ee705ee7a
1166:  4ee705f018
1167:  4ee705f049
1168:  4ee705f08e
1169:  4ee705f13c
1170:  4ee705fc4a
1171:  4ee705fc79
1172:  4ee705fc8d
1173:  4ee705fcd6
1174:  4ee7060892
1175:  4ee70609ab
1176:  4ee7060aad
1177:  4ee7061f8b
1178:  4ee7062f55
1179:  4ee7062f78
1180:  4ee70630ac
1181:  4ee70631aa
1182:  4ee70634a0
1183:  4ee706351b
1184:  4ee7063690
1185:  4ee706a76d
1186:  4ee706a7d1
1187:  4ee706a827
1188:  4ee706aac5
1189:  4ee706ab6e
1190:  4ee706d3a2
1191:  4ee706e0b5
1192:  4ee706e11a
1193:  4ee706e625
1194:  4ee706e652
1195:  4ee706e66b
1196:  4ee706ec15
1197:  4ee7070472
1198:  4ee70704aa
1199:  4ee7071499
1200:  4ee7071f7d
1201:  4ee707206
1202:  4ee7072149
1203:  4ee7072374
1204:  4ee70723ca
1205:  4ee7072576
1206:  4ee70725c6
1207:  4ee707261e
1208:  4ee7072661
1209:  4ee70727c6
1210:  4ee7074a77
1211:  4ee7074c2d
1212:  4ee7074c6c
1213:  4ee7074f7d
1214:  4ee707501b
1215:  4ee7075053
1216:  4ee707851
1217:  4ee7078553
1218:  4ee7078630
1219:  4ee7078f97
1220:  4ee70790cb
1221:  4ee707918b
1222:  4ee70791a2
1223:  4ee707927f
1224:  4ee70792a2
1225:  4ee707a36f
1226:  4ee707a3cb
1227:  4ee707a4b1
1228:  4ee707a598
1229:  4ee707a69b
1230:  4ee707a9c5
1231:  4ee707aa34
1232:  4ee707aa4e
1233:  4ee707abab
1234:  4ee707b261
1235:  4ee707b33
1236:  4ee707bd6b
1237:  4ee707bebc
1238:  4ee707c517
1239:  4ee707c626
1240:  4ee707c6b0
1241:  4ee707c6ca
1242:  4ee707c7b1
1243:  4ee707c919
1244:  4ee707e791
1245:  4ee707ef3c
1246:  4ee707f37b
1247:  4ee707f425
1248:  4ee707f925
1249:  4ee707f936
1250:  4ee707faa6
1251:  4ee707fc3e
1252:  4ee7088240
1253:  4ee708826c
1254:  4ee708829f
1255:  4ee7088f67
1256:  4ee70890ba
1257:  4ee7089123
1258:  4ee70891d4
1259:  4ee708947a
1260:  4ee7089724
1261:  4ee708973e
1262:  4ee7089974
1263:  4ee70899c4
1264:  4ee7089a32
1265:  4ee7089acc
1266:  4ee7089aef
1267:  4ee7089e1a
1268:  4ee7089e49
1269:  4ee708f863
1270:  4ee708f883
1271:  4ee708fe1b
1272:  4ee708fe41
1273:  4ee708fe8e
1274:  4ee708fecb
1275:  4ee708ff2e
1276:  4ee708ff4d
1277:  4ee7090397
1278:  4ee7091223
1279:  4ee7091245
1280:  4ee70913f3
1281:  4ee7091f2f
1282:  4ee7091f5d
1283:  4ee7091fa5
1284:  4ee7092282
1285:  4ee70922b4
1286:  4ee709233
1287:  4ee709386e
1288:  4ee7093974
1289:  4ee70941ba
1290:  4ee7094991
1291:  4ee7094c8b
1292:  4ee7094cbe
1293:  4ee7094d69
1294:  4ee7094d7
1295:  4ee7094da3
1296:  4ee70951ad
1297:  4ee70952b6
1298:  4ee7098a3b
1299:  4ee7098aa7
1300:  4ee7098bc
1301:  4ee7098bd7
1302:  4ee7098e4c
1303:  4ee7098f7a
1304:  4ee709975b
1305:  4ee7099aa7
1306:  4ee709a766
1307:  4ee709a88e
1308:  4ee709ac9
1309:  4ee709ad18
1310:  4ee709b0b5
1311:  4ee709b136
1312:  4ee709ba9
1313:  4ee70a2dd0
1314:  4ee70a3b3f
1315:  4ee70a3c68
1316:  4ee70a3cb5
1317:  4ee70a52b9
1318:  4ee70a8815
1319:  4ee70a89a8
1320:  4ee70a8d87
1321:  4ee70a921
1322:  4ee70a92eb
1323:  4ee70b2055
1324:  4ee70b20ad
1325:  4ee70b25b8
1326:  4ee70b2661
1327:  4ee70b26e3
1328:  4ee70b2a287
1329:  4ee70b2a2d3
1330:  4ee70b3715
1331:  4ee70b381
1332:  4ee70b3815
1333:  4ee70b5b6f
1334:  4ee70b5bc
1335:  4ee70b5cc3
1336:  4ee70b5d93
1337:  4ee70b5dc
1338:  4ee70b5ea8
1339:  4ee70b6034
1340:  4ee70b6079
1341:  4ee70b60ae
1342:  4ee70b60d8
1343:  4ee70b6f39
1344:  4ee70b7132
1345:  4ee70b72c0
1346:  4ee70b742f
1347:  4ee70b7546
1348:  4ee70b7baa
1349:  4ee70b7c9
1350:  4ee70b7eaa
1351:  4ee70b8064
1352:  4ee70b8439
1353:  4ee70b84b7
1354:  4ee70bafa2
1355:  4ee70bafc1
1356:  4ee70bb02c
1357:  4ee70bb09
1358:  4ee70bb13b
1359:  4ee70bb25e
1360:  4ee70bb29d
1361:  4ee70c4050
1362:  4ee70c40b4
1363:  4ee70c40e8
1364:  4ee70c44a5
1365:  4ee70c4523
1366:  4ee70d489a
1367:  4ee70d48ab
1368:  4ee70d49aa
1369:  4ee70d613c
1370:  4ee70d64a6
1371:  4ee70d654
1372:  4ee70d65c3
1373:  4ee70d6754
1374:  4ee70d683c
1375:  4ee70d68bf
1376:  4ee70d68e
1377:  4ee70d6956
1378:  4ee70d69e7
1379:  4ee70d6ea
1380:  4ee70d6ed2
1381:  4ee70d7f4
1382:  4ee70d7f44
1383:  4ee70dfe21
1384:  4ee70e02cd
1385:  4ee70e0326
1386:  4ee70e0390
1387:  4ee70e067d
1388:  4ee70e0ce
1389:  4ee70e0ecd
1390:  4ee70e2430
1391:  4ee70e2a10e
1392:  4ee70e2a6e
1393:  4ee70e2ac1
1394:  4ee70e2ba1
1395:  4ee70e2bd
1396:  4ee70e2dc6
1397:  4ee70e3938
1398:  4ee70e3d44
1399:  4ee70e3e55
1400:  4ee70e3e63
1401:  4ee70e3ec6
1402:  4ee70e3efe
1403:  4ee70e4868
1404:  4ee70e4920
1405:  4ee7109389
1406:  4ee7124730
1407:  4ee712483b
1408:  4ee712492c
1409:  4ee71249c
1410:  4ee7124bb2
1411:  4ee7124da2
1412:  4ee7124dd1
1413:  4ee7124e3c
1414:  4ee7124e5f
1415:  4ee7128779
1416:  4ee7128796
1417:  4ee7128834
1418:  4ee7128875
1419:  4ee712891a
1420:  4ee7128a53
1421:  4ee712cca5
1422:  4ee712ccbc
1423:  4ee712cef9
1424:  4ee712d123
1425:  4ee712d971
1426:  4ee712ee29
1427:  4ee712ee3
1428:  4ee712eeb8
1429:  4ee712f440
1430:  4ee712f74d
1431:  4ee712f86
1432:  4ee712fac5
1433:  4ee712fbf
1434:  4ee712fd41
1435:  4ee712fe3a
1436:  4ee712fe5d
1437:  4ee712feae
1438:  4ee712ff35
1439:  4ee713079a
1440:  4ee713085d
1441:  4ee7132c36
1442:  4ee7132d58
1443:  4ee7132e107
1444:  4ee7132e11d
1445:  4ee7132ecd
1446:  4ee7132fb6
1447:  4ee7133014
1448:  4ee7133190
1449:  4ee713333b
1450:  4ee7133448
1451:  4ee713348b
1452:  4ee71334a1
1453:  4ee7133510
1454:  4ee7137e89
1455:  4ee7137f4b
1456:  4ee71384da
1457:  4ee713853b
1458:  4ee713856a
1459:  4ee713873
1460:  4ee7138a60
1461:  4ee7138a94
1462:  4ee7138dc
1463:  4ee7138f81
1464:  4ee71392105
1465:  4ee7139243
1466:  4ee71392cb
1467:  4ee713939f
1468:  4ee71399c4
1469:  4ee7139c73
1470:  4ee7139d32
1471:  4ee7139d48
1472:  4ee7139e53
1473:  4ee7139ebf
1474:  4ee7139efd
1475:  4ee7139f44
1476:  4ee7139f7a
1477:  4ee7139fba
1478:  4ee713a19e
1479:  4ee713a249
1480:  4ee713b536
1481:  4ee713b739
1482:  4ee713b77c
1483:  4ee713b7b3
1484:  4ee713b81a
1485:  4ee713fd55
1486:  4ee713fd81
1487:  4ee7140612
1488:  4ee714076
1489:  4ee7140762
1490:  4ee71407d1
1491:  4ee71408f
1492:  4ee7145065
1493:  4ee7146d4a
1494:  4ee7146d64
1495:  4ee7146e48
1496:  4ee7146e85
1497:  4ee7146eae
1498:  4ee7147cc0
1499:  4ee7147e65
1500:  4ee7147ef
1501:  4ee7147f10
1502:  4ee7148366
1503:  4ee7148393
1504:  4ee7148741
1505:  4ee7148844
1506:  4ee7148a4b
1507:  4ee7148b3e
1508:  4ee7148fb8
1509:  4ee7149276
1510:  4ee714c095
1511:  4ee714c14a
1512:  4ee714d5397
1513:  4ee714dd4a
1514:  4ee714dd7f
1515:  4ee714e15
1516:  4ee714eb57
1517:  4ee714ec76
1518:  4ee714ed9
1519:  4ee714ed99
1520:  4ee715046f
1521:  4ee7150636
1522:  4ee7150f4d
1523:  4ee7150f6
1524:  4ee715294a
1525:  4ee715295b
1526:  4ee7152eaa
1527:  4ee7153026
1528:  4ee715311d
1529:  4ee7153188
1530:  4ee71563f0
1531:  4ee71571ce
1532:  4ee7157c96
1533:  4ee7157cc5
1534:  4ee7157f32
1535:  4ee7158312
1536:  4ee7169a62
1537:  4ee7169aca
1538:  4ee7169f39
1539:  4ee716a534
1540:  4ee716a565
1541:  4ee716a6e9
1542:  4ee716a91dd
1543:  4ee716a98b
1544:  4ee716aa3
1545:  4ee716aa4a
1546:  4ee716aab8
1547:  4ee716aad8
1548:  4ee716acbc
1549:  4ee716af74
1550:  4ee716af8b
1551:  4ee716b060
1552:  4ee716b2b5
1553:  4ee716d1ce
1554:  4ee716d212
1555:  4ee716dc9c
1556:  4ee716dcbe
1557:  4ee716de2f
1558:  4ee716df4b
1559:  4ee716dfb4
1560:  4ee716e06d
1561:  4ee716e141
1562:  4ee716f69
1563:  4ee716fa42
1564:  4ee716fa5c
1565:  4ee716fa73
1566:  4ee716fb7
1567:  4ee716fc2a
1568:  4ee716fca
1569:  4ee717023c
1570:  4ee7170256
1571:  4ee7170736
1572:  4ee717083b
1573:  4ee71709d0
1574:  4ee7170a32
1575:  4ee7172c29
1576:  4ee7172f57
1577:  4ee7172f6e
1578:  4ee7172fb5
1579:  4ee7173a37
1580:  4ee7173c8e
1581:  4ee717435a
1582:  4ee717441d
1583:  4ee717449
1584:  4ee71757aa
1585:  4ee7175950
1586:  4ee7176d12
1587:  4ee7176d133
1588:  4ee7176db9
1589:  4ee717736f
1590:  4ee71773b6
1591:  4ee71a5f1e
1592:  4ee71a6478
1593:  4ee71a652f
1594:  4ee71a6567
1595:  4ee71a679c
1596:  4ee71a683d
1597:  4ee71a686
1598:  4ee71a68a4
1599:  4ee71a69f
1600:  4ee71a6a50
1601:  4ee71a6a81
1602:  4ee71a6b21
1603:  4ee71a6f6
1604:  4ee71e1bb9
1605:  4ee71e1bd2
1606:  4ee71e1c3
1607:  4ee71e1cf6
1608:  4ee71e3856
1609:  4ee71e387
1610:  4ee71e3ac
1611:  4ee71e4ea1
1612:  4ee71e4ec3
1613:  4ee71e523d
1614:  4ee71e5399
1615:  4ee71e5432
1616:  4ee71e547e
1617:  4ee71e568d
1618:  4ee71e56c2
1619:  4ee71e598d
1620:  4ee71e5e65
1621:  4ee71e5ea3
1622:  4ee71e5ef1
1623:  4ee71e659e
1624:  4ee71e6682
1625:  4ee71e8cbb
1626:  4ee71e8d44
1627:  4ee71e8d9f
1628:  4ee71e8e52
1629:  4ee71e8e78
1630:  4ee71e8f1
1631:  4ee71e924f
1632:  4ee71e926
1633:  4ee71e927b
1634:  4ee71e92b5
1635:  4ee723ff66
1636:  4ee727306f
1637:  4ee72730b0
1638:  4ee727338f
1639:  4ee7273490
1640:  4ee72734c
1641:  4ee7273a1f
1642:  4ee7273a34
1643:  4ee7273d75
1644:  4ee7278e9
1645:  4ee7279898
1646:  4ee727b51c
1647:  4ee727b6102
1648:  4ee727b65
1649:  4ee727b7af
1650:  4ee727bc4
1651:  4ee727c027
1652:  4ee727c619
1653:  4ee727c768
1654:  4ee727c7a9
1655:  4ee727c812
1656:  4ee727c87b
1657:  4ee727c89a
1658:  4ee727cc71
1659:  4ee727cc92
1660:  4ee727ccae
1661:  4ee727d41d
1662:  4ee727d99a
1663:  4ee727d9bc
1664:  4ee7280f27
1665:  4ee7280f55
1666:  4ee7280f7
1667:  4ee735dd13
1668:  4ee735e197
1669:  4ee735ed62
1670:  4ee735ee26
1671:  4ee735ee7d
1672:  4ee735eeed
1673:  4ee735ef38
1674:  4ee735f0c2
1675:  4ee735f18a
1676:  4ee735f283
1677:  4ee7363649
1678:  4ee7363770
1679:  4ee73639b7
1680:  4ee7363abd
1681:  4ee7364939
1682:  4ee7364a3d
1683:  4ee7364f66
1684:  4ee73650131
1685:  4ee73650a6
1686:  4ee73651122
1687:  4ee7365a56
1688:  4ee7366e1
1689:  4ee7366eab
1690:  4ee7366f47
1691:  4ee7367088
1692:  4ee7367bb1
1693:  4ee7368467
1694:  4ee7368bb4
1695:  4ee7368d2c
1696:  4ee7368d6
1697:  4ee7368d91
1698:  4ee7368f4
1699:  4ee7368f90
1700:  4ee7369069
1701:  4ee7369153
1702:  4ee7369364
1703:  4ee736948d
1704:  4ee7369532
1705:  4ee736b3a3
1706:  4ee736be8a
1707:  4ee736bfad
1708:  4ee736c01a
1709:  4ee736c154
1710:  4ee736c230
1711:  4ee736efc0
1712:  4ee736f460
1713:  4ee736f65d
1714:  4ee736f81b
1715:  4ee736f96
1716:  4ee736fa1b
1717:  4ee736faaa
1718:  4ee7370b47
1719:  4ee7370ca2
1720:  4ee7370eaa
1721:  4ee7370f80
1722:  4ee73710aa
1723:  4ee737117
1724:  4ee7372e5d
1725:  4ee7372e89
1726:  4ee7372f12
1727:  4ee737306b
1728:  4ee7373432
1729:  4ee7376692
1730:  4ee7376756
1731:  4ee737679
1732:  4ee73769a8
1733:  4ee73769f
1734:  4ee7376c30
1735:  4ee7376c7a
1736:  4ee7376e60
1737:  4ee7378a8d
1738:  4ee737968c
1739:  4ee737f023
1740:  4ee737f070
1741:  4ee737f124
1742:  4ee737f183
1743:  4ee737f512a
1744:  4ee737f59c
1745:  4ee737f5db
1746:  4ee737f6a3
1747:  4ee737f71e
1748:  4ee737f8c8
1749:  4ee737fac
1750:  4ee738131e
1751:  4ee7382b68
1752:  4ee7382bb2
1753:  4ee73acb9
1754:  4ee73aceaa
1755:  4ee73acf47
1756:  4ee73ad43b
1757:  4ee73ad9b7
1758:  4ee73ae32d
1759:  4ee73aeb47
1760:  4ee73aee1
1761:  4ee73af06f
1762:  4ee73af0b2
1763:  4ee73b47a1
1764:  4ee73b5761
1765:  4ee73b581a
1766:  4ee73b58a7
1767:  4ee73b67b4
1768:  4ee73b881f
1769:  4ee73b999a
1770:  4ee73b9b9
1771:  4ee73b9e13
1772:  4ee73ba115
1773:  4ee73ba1a9
1774:  4ee73ba3b3
1775:  4ee73ba928
1776:  4ee73bb2a5
1777:  4ee73bb580
1778:  4ee73c8469
1779:  4ee73c869b
1780:  4ee73c884b
1781:  4ee73c88e3
1782:  4ee73c8935
1783:  4ee73c8970
1784:  4ee73ca11f
1785:  4ee73cab75
1786:  4ee73cabd1
1787:  4ee73cbd37
1788:  4ee73cc25a
1789:  4ee73cc92d
1790:  4ee73cdc2f
1791:  4ee73cde2e
1792:  4ee73cf152
1793:  4ee73cf251
1794:  4ee73cf445
1795:  4ee73cf489
1796:  4ee73cf5bf
1797:  4ee73cf658
1798:  4ee73cf917
1799:  4ee73cfa2e
1800:  4ee73d0079
1801:  4ee73d0224
1802:  4ee73d0382
1803:  4ee73d1f3e
1804:  4ee73d6478
1805:  4ee73d6c6f
1806:  4ee73d77ad
1807:  4ee73d7a6
1808:  4ee73d7d47
1809:  4ee73d7f6e
1810:  4ee73d7f8e
1811:  4ee73d8247
1812:  4ee73d8586
1813:  4ee73d9760
1814:  4ee73da14
1815:  4ee73da6a3
1816:  4ee73dab8c
1817:  4ee73dad8a
1818:  4ee73dae3
1819:  4ee73dae40
1820:  4ee73db6bf
1821:  4ee73e159e
1822:  4ee73e1a47
1823:  4ee73e1b69
1824:  4ee73e20173
1825:  4ee73e2156
1826:  4ee73e2432
1827:  4ee73e2455
1828:  4ee73e2c7f
1829:  4ee73e8c26
1830:  4ee73e8c9b
1831:  4ee73e9dae
1832:  4ee73e9e4d
1833:  4ee73edc4a
1834:  4ee73ee171
1835:  4ee73ee18
1836:  4ee73ee73a
1837:  4ee73eeae
1838:  4ee73eee3c
1839:  4ee73ef2f
1840:  4ee73ef66c
1841:  4ee73f0a60
1842:  4ee73f107f
1843:  4ee73fe54b
1844:  4ee73fe596
1845:  4ee73fe815
1846:  4ee73fe869
1847:  4ee73fe949
1848:  4ee73fe977
1849:  4ee73fe99c
1850:  4ee73fea73
1851:  4ee73fead1
1852:  4ee73feb29
1853:  4ee73fecd2
1854:  4ee73fee5d
1855:  4ee73ff08
1856:  4ee73ff265
1857:  4ee73ff296
1858:  4ee7400886
1859:  4ee7416ead
1860:  4ee741745c
1861:  4ee7417e86
1862:  4ee74188e
1863:  4ee743342c
1864:  4ee7433558
1865:  4ee74336c
1866:  4ee74343a2
1867:  4ee74397b6
1868:  4ee7439f87
1869:  4ee7439fc9
1870:  4ee743a067
1871:  4ee743a293
1872:  4ee743d73c
1873:  4ee743d856
1874:  4ee743d885
1875:  4ee743d96
1876:  4ee743dbc0
1877:  4ee743dc2d
1878:  4ee743dd32
1879:  4ee743de2c
1880:  4ee743f637
1881:  4ee745d942
1882:  4ee745daaa
1883:  4ee7461587
1884:  4ee7462a21
1885:  4ee7462a67
1886:  4ee7462b3d
1887:  4ee74640a7
1888:  4ee7464214
1889:  4ee74642b6
1890:  4ee7464715
1891:  4ee7464879
1892:  4ee7464a1e
1893:  4ee7464e4a
1894:  4ee746503
1895:  4ee746505d
1896:  4ee74650bc
1897:  4ee7465168
1898:  4ee7465258
1899:  4ee7465282
1900:  4ee74652a9
1901:  4ee7465492
1902:  4ee746559b
1903:  4ee74655d0
1904:  4ee7465618
1905:  4ee7465644
1906:  4ee7465bb4
1907:  4ee746605e
1908:  4ee74660e
1909:  4ee746615b
1910:  4ee746617b
1911:  4ee74661af
1912:  4ee74665c4
1913:  4ee746d485
1914:  4ee746d516
1915:  4ee746d77
1916:  4ee746d794
1917:  4ee74721b5
1918:  4ee7472524
1919:  4ee7472726
1920:  4ee747279
1921:  4ee747735c
1922:  4ee7477716
1923:  4ee747772d
1924:  4ee7477753
1925:  4ee7477f7b
1926:  4ee7477fa4
1927:  4ee7478b5c
1928:  4ee7478b85
1929:  4ee7478c61
1930:  4ee7478d93
1931:  4ee7478e23
1932:  4ee748e230
1933:  4ee748e56a
1934:  4ee748e715
1935:  4ee748e746
1936:  4ee748e81
1937:  4ee748e82c
1938:  4ee74939af
1939:  4ee74943a5
1940:  4ee74943c5
1941:  4ee749475d
1942:  4ee749619b
1943:  4ee7496611
1944:  4ee7496f16
1945:  4ee7499a51
1946:  4ee749c327
1947:  4ee749c358
1948:  4ee749d11d
1949:  4ee749d187
1950:  4ee749d26
1951:  4ee749d298
1952:  4ee74bb6f
1953:  4ee74bb819
1954:  4ee74bc61d
1955:  4ee74bc794
1956:  4ee74bca12
1957:  4ee74bca2c
1958:  4ee74bcc36
1959:  4ee74bcc4
1960:  4ee74bcc59
1961:  4ee74bd41c
1962:  4ee74c4b1f
1963:  4ee74c4b5c
1964:  4ee74c5845
1965:  4ee74c6745
1966:  4ee74c67a3
1967:  4ee74c6947
1968:  4ee74c69c7
1969:  4ee74c6d1b
1970:  4ee74c6eae
1971:  4ee74c7ed3
1972:  4ee74c7f26
1973:  4ee74c88ad
1974:  4ee74c89a6
1975:  4ee74c89cf
1976:  4ee74c9315
1977:  4ee74c93d0
1978:  4ee74c942d
1979:  4ee74c943b
1980:  4ee74c94d8
1981:  4ee74c976
1982:  4ee74c982c
1983:  4ee74c989d
1984:  4ee74c99d1
1985:  4ee74c9a14
1986:  4ee74c9f57
1987:  4ee74cbd5d
1988:  4ee74cf263
1989:  4ee74cf34a
1990:  4ee74cf370
1991:  4ee74cf498
1992:  4ee74cf4b1
1993:  4ee74cf55a
1994:  4ee74d0333
1995:  4ee74d0411
1996:  4ee74d0453
1997:  4ee74d0b63
1998:  4ee74d254c
1999:  4ee74d34a9
2000:  4ee74d38cd
2001:  4ee74d9191
2002:  4ee74d9f88
2003:  4ee74da01
2004:  4ee74da115
2005:  4ee74da149
2006:  4ee74da165
2007:  4ee74da17a
2008:  4ee74da1a9
2009:  4ee74da21e
2010:  4ee74db02a
2011:  4ee74db118
2012:  4ee74db131
2013:  4ee74db18d
2014:  4ee74db59
2015:  4ee74dc554
2016:  4ee74dc83f
2017:  4ee74e17414
2018:  4ee74e17557
2019:  4ee74e1c66
2020:  4ee74e1f92
2021:  4ee74e2083
2022:  4ee74e20f
2023:  4ee74e2256
2024:  4ee74e2465
2025:  4ee74e27c8
2026:  4ee74e2973
2027:  4ee74e357
2028:  4ee74e3591
2029:  4ee74e363d
2030:  4ee74e368a
2031:  4ee74e369
2032:  4ee74e36c1
2033:  4ee74e3742
2034:  4ee74e3a6
2035:  4ee74e3a68
2036:  4ee74e3a85
2037:  4ee74e3c2e
2038:  4ee74e4165
2039:  4ee74e418d
2040:  4ee74e4583
2041:  4ee74e464
2042:  4ee74e4643
2043:  4ee74e4b38
2044:  4ee74e4ba0
2045:  4ee74e4bb7
2046:  4ee74e4c74
2047:  4ee74e4ca5
2048:  4ee74e4ed6
2049:  4ee74e4fd6
2050:  4ee74e5a47
2051:  4ee74e5a91
2052:  4ee74e5abc
2053:  4ee74e5b7
2054:  4ee74e5e7b
2055:  4ee74e75b6
2056:  4ee74e764d
2057:  4ee74e76c
2058:  4ee7503615
2059:  4ee75036be
2060:  4ee7507e18
2061:  4ee750893a
2062:  4ee7508b5b
2063:  4ee7508bad
2064:  4ee7508bdf
2065:  4ee7508c45
2066:  4ee7509612
2067:  4ee7509759
2068:  4ee7509797
2069:  4ee7509875
2070:  4ee750a533
2071:  4ee750a55e
2072:  4ee750a81a
2073:  4ee750a915
2074:  4ee750c387
2075:  4ee750d27b
2076:  4ee750d886
2077:  4ee750d977
2078:  4ee750dd5e
2079:  4ee750de29
2080:  4ee750de46
2081:  4ee750de99
2082:  4ee750dec
2083:  4ee750e19e
2084:  4ee750e27b
2085:  4ee750ec7a
2086:  4ee750f1e
2087:  4ee750f89c
2088:  4ee750f8c1
2089:  4ee750fa7e
2090:  4ee750fb51
2091:  4ee7511a82
2092:  4ee7511b1f
2093:  4ee751244a
2094:  4ee75124d2
2095:  4ee7512535
2096:  4ee7512c2d
2097:  4ee7512c61
2098:  4ee7512d3c
2099:  4ee751364b
2100:  4ee7513834
2101:  4ee751389e
2102:  4ee751391
2103:  4ee7513947
2104:  4ee7513fae
2105:  4ee75140b
2106:  4ee751434b
2107:  4ee7514b35
2108:  4ee751515a
2109:  4ee7515174
2110:  4ee751551b
2111:  4ee7515572
2112:  4ee7515617
2113:  4ee751ba97
2114:  4ee751bb1
2115:  4ee751bb14
2116:  4ee751bec3
2117:  4ee751c6a7
2118:  4ee751c8d4
2119:  4ee751c915
2120:  4ee751c9a4
2121:  4ee751cfc4
2122:  4ee751e233
2123:  4ee751f915
2124:  4ee751f94a
2125:  4ee751fc15
2126:  4ee751fc38
2127:  4ee7520635
2128:  4ee752106b
2129:  4ee7521085
2130:  4ee752109f
2131:  4ee7521148
2132:  4ee7521ae
2133:  4ee7523f3
2134:  4ee7523f57
2135:  4ee7523f9a
2136:  4ee7524354
2137:  4ee7525069
2138:  4ee75250b6
2139:  4ee752516
2140:  4ee752529b
2141:  4ee752534f
2142:  4ee75253e
2143:  4ee752545c
2144:  4ee75257ac
2145:  4ee7527425
2146:  4ee7527454
2147:  4ee7527491
2148:  4ee75274a5
2149:  4ee75276b4
2150:  4ee7527955
2151:  4ee752796f
2152:  4ee75291a0
2153:  4ee7529265
2154:  4ee7529399
2155:  4ee7529623
2156:  4ee75296c
2157:  4ee752981
2158:  4ee752981b
2159:  4ee752a435
2160:  4ee752aa35
2161:  4ee753001e
2162:  4ee7530729
2163:  4ee7530e10
2164:  4ee7530e3b
2165:  4ee7530e8e
2166:  4ee75320f
2167:  4ee7532268
2168:  4ee753231
2169:  4ee753239d
2170:  4ee75323cf
2171:  4ee753249f
2172:  4ee7532679
2173:  4ee753271e
2174:  4ee7532939
2175:  4ee7532c45
2176:  4ee7532c7a
2177:  4ee7532d6
2178:  4ee7532e57
2179:  4ee7532ed4
2180:  4ee75330a3
2181:  4ee753314c
2182:  4ee7535e73
2183:  4ee753a124
2184:  4ee753a1aa
2185:  4ee753a252
2186:  4ee753a2ef
2187:  4ee753a376
2188:  4ee753a3b1
2189:  4ee753d99b
2190:  4ee753da38
2191:  4ee753da8f
2192:  4ee753e9b
2193:  4ee7540915
2194:  4ee75476a4
2195:  4ee7547da8
2196:  4ee7547fa7
2197:  4ee7547fbe
2198:  4ee7548b3
2199:  4ee7548bc1
2200:  4ee7548c32
2201:  4ee7548cbf
2202:  4ee7548d27
2203:  4ee7548d64
2204:  4ee75494b1
2205:  4ee75498d5
2206:  4ee754a221
2207:  4ee754a2d2
2208:  4ee754a422
2209:  4ee754ae85
2210:  4ee754aeb1
2211:  4ee754b2b7
2212:  4ee754c81b
2213:  4ee754c937
2214:  4ee754c98c
2215:  4ee754cbbb
2216:  4ee754dd70
2217:  4ee754dd93
2218:  4ee754e665
2219:  4ee754f845
2220:  4ee754fc99
2221:  4ee7551b15
2222:  4ee7551b82
2223:  4ee7551baa
2224:  4ee7551bc4
2225:  4ee7551d20
2226:  4ee7551db2
2227:  4ee7551dd1
2228:  4ee7551e4b
2229:  4ee7551e7f
2230:  4ee7552b45
2231:  4ee755ebaa
2232:  4ee755ec9f
2233:  4ee755ef54
2234:  4ee755f515
2235:  4ee755f568
2236:  4ee755f5ac
2237:  4ee755f7c8
2238:  4ee755f9e9
2239:  4ee755fa6b
2240:  4ee755fdf2
2241:  4ee755ffa7
2242:  4ee756011b
2243:  4ee7560149
2244:  4ee756028d
2245:  4ee756035b
2246:  4ee756086e
2247:  4ee756ac32
2248:  4ee756af43
2249:  4ee756b06d
2250:  4ee756b098
2251:  4ee756b4ab
2252:  4ee756b5102
2253:  4ee756b55e
2254:  4ee756b587
2255:  4ee756b5c8
2256:  4ee756b6ba
2257:  4ee756b8a2
2258:  4ee756ca68
2259:  4ee756ca91
2260:  4ee756cd56
2261:  4ee756cd6d
2262:  4ee756cd84
2263:  4ee756ce87
2264:  4ee756d350
2265:  4ee756d361
2266:  4ee756d370
2267:  4ee756d3c9
2268:  4ee756d42d
2269:  4ee756d445
2270:  4ee756d498
2271:  4ee756d4aa
2272:  4ee756d4c1
2273:  4ee756e33e
2274:  4ee756e539
2275:  4ee756e8d8
2276:  4ee756ea85
2277:  4ee756ebf
2278:  4ee756ed3a
2279:  4ee7570c47
2280:  4ee7570ca3
